id,name,process_code,description,process_description
data/random_tenders/687512-2024,Veilig Thuis Oost-Brabant,neg-wo-call,"inkoop van beschikbaarheid en dienstverlening van veilig thuis aan gezinnen uit de jeugdhulpregio Brabant Noordoost. motivatie voor de onderhandse gunning is bijgevoegd in een bijlage. is deze bijlage niet te raadplegen op TenderNed, dan is deze op te vragen bij rioz@s-hertogenbosch.nl niet vooraf bepaald.",zie publicatie
data/random_tenders/674893-2024,Droog maaien Willige Langerak Oost ,open,Droog maaien Willige Langerak Oost ,
data/random_tenders/684281-2024,Inkomensconsulent Heronderzoek - cluster W&I,restricted,"Jij bent van het echte mensenwerk en voor jou telt iédereen mee. Jij bent een kei in gespreksvoering en je weet in een gesprek de Rotterdammer op zijn gemak te stellen om ze de informatie te vergaren die nodig is voor het onderzoek. Je bent goed in staat om financiële informatie van de Rotterdammer snel te analyseren. Je bent goed in staat om de rechten en plichten van de bijstandsgerechtigde duidelijk in begrijpelijke taal aan de Rotterdammer uit te leggen. Ben jij dé inkomensconsulent  heronderzoek voor onze Rotterdammers? Grijp dan nu je kans.
 
",
data/random_tenders/698922-2024,Seismic Campaign Feasibility Phase Einstein Telescope EMR,open,"Conduct high resolution seismic measurements to accurately assess the risks of and support the integrated subsurface evaluation of the potential Einstein Telescope site in the EMR-region. 5 high resolution 2D seismic tie lines
Up to 7 high resolution DAS-VSP's",
data/random_tenders/702712-2024,"Potenciál aktivního turismu z pohledu zahraničních návštěvníků (Nizozemsko, Německo, Polsko)",restricted,"Realizace marketingového průzkumu na zdrojových trzích (Nizozemsko, Německo a Polsko). Cílem je zjistit potenciál Česka z pohledu zahraničních návštěvníků cestujících do zahraničí za aktivní turistikou v období od jara do podzimu.",
data/random_tenders/701547-2024,"Levering van GFTE containerbehuizingen, toegangscontrolesystemen en aanvullende leveringen en diensten",open,"Het leveren van 72 bovengrondse containerbehuizingen voor GFTE inclusief toegangscontrolesystemen en aanvullende leveringen en diensten.

Voor de uitgebreide omvang wordt verwezen naar de aanbestedingsdocumenten. Het leveren van 72 bovengrondse containerbehuizingen voor GFTE inclusief toegangscontrolesystemen en aanvullende leveringen en diensten.

Voor de uitgebreide omvang wordt verwezen naar de aanbestedingsdocumenten.",
data/random_tenders/698212-2024,15659 | Ontwerp Revitalisatie Penitentiaire Inrichting Krimpen,restricted,"Deze aanbestedingsleidraad bevat informatie over de Europese niet-openbare aanbestedingsprocedure van de opdracht “15659 | Ontwerp Revitalisatie Penitentiaire Inrichting Krimpen van het Rijksvastgoedbedrijf Het project betreft het maken van een ontwerp en contractstukken voor het technisch opwaarderen en verduurzamen van PI Krimpen aan den IJssel. Op hoofdlijnen bestaat het project uit:
-	Uitvoeren van gepland onderhoud;
-	Opwaarderen van de werktuigbouwkundige installaties;
-	Bouwfysisch verbeteren van de arbeid- en leefomgeving;
-	Opwaarderen van elektrotechnische installaties/systemen;
-	Het vervangen en moderniseren van de beveiligingsinstallaties;
-	Opwaarderen van de brandveiligheid.
Het gebruik van het gebouw en de capaciteit van de PI wijzigen niet. Bij alle onderdelen van het project wordt ingezet op maximale energiebesparing in de gebruiksfase/exploitatie. Kenmerkend voor de opgave is het uitgangspunt dat het gebouw zodanig opgewaardeerd wordt dat er minimaal 15 jaar geen grootschalige werkzaamheden aan het gebouw hoeven plaats te vinden.",
data/random_tenders/682398-2024,Communicatieve vaardigheden voor toezichthouders NVWA,open,Training communicatieve vaardigheden ten behoeve van nieuwe toezichthouders binnen de directies Keuren en Handhaven en maatwerk-trajecten voor ervaren toezichthouders. /,
data/random_tenders/664326-2024,Cyclisch onderhoud bomen,open,De te vergeven opdracht betreft het cyclisch onderhoud van de bomen. Het cyclisch onderhoud van de bomen wordt periodiek middels een raamovereenkomst in de markt gezet met als doel één aannemer te contracteren die voor de duur van de raamovereenkomst het cyclisch onderhoud van de bomen uitvoert. onbekend,
data/random_tenders/681764-2024,Maaien (wandel)paden Midden Zeeland 2024,open,Maaien (wandel)paden Midden Zeeland 2024,
data/random_tenders/699327-2024,Selectie Telefonie-oplossing,neg-w-call,Selectie Telefonie-oplossing Zie Selectieleidraad,
data/random_tenders/698746-2024,15659 | Cel renovatie PI Krimpen te Krimpen a/d IJssel,restricted,"De Penitentiaire Inrichting (PI) Krimpen aan den IJssel, gebouwd in 1995, bevindt zich in de Stormpolder langs de rivier de Hollandsche IJssel. Er zijn verschillende afdelingen zoals het Huis van Bewaring (HvB), waar mensen in voorarrest zitten, de Extra Zorgvoorziening (EZV), gevangenisafdelingen waar mannen verblijven die (levenslang) veroordeeld zijn en de Afdeling Intensief Toezicht (AIT).

De PI Krimpen is toe aan een volledige revitalisatie. Dit zal in fases doorgevoerd worden waarbij de cellen met direct aangrenzende ruimtes als eerste gerenoveerd worden. Deze cel renovatie betreft een groot en urgent onderdeel van het Programma Revitalisering PI Krimpen. De cellen worden zodanig opgeknapt dat ze voldoen aan de wensen van deze tijd waarbij op regulier onderhoud na, minimaal 15 jaar geen grootschalig onderhoud nodig is. 

Het gaat hier om de volgende werkzaamheden: renoveren van de woonafdelingen,  DIOO en gezond binnenklimaat (ventilatie/koeling). Overzicht algemene kenmerken:
Oppervlakte: 	   circa 7800 m2 bvo 
Disciplines: 	
-	Bouwkunde
-	Werktuigbouwkunde
-	Elektrotechniek
-	Klimaattechniek
-	ICT",
data/random_tenders/678860-2024,Europese openbare aanbesteding drie trekkers voor het beheer van sportvelden.,open,De opdracht omvat de levering van drie trekkers voor het beheer van sportvelden. 3 trekkers,
data/random_tenders/697846-2024,NU Educare - Tablets,restricted,"Deze opdracht komt voort uit het DAS OIG Tablets en ziet op de levering voor tablets voor Stichting Educare. 
",
data/random_tenders/695941-2024,Biodiesel (HVO20),open,Deze aanbesteding betreft het selecteren van één Leverancier ten behoeve van de levering van Biodiesel (HVO20) voor de duur van 4 jaar. 100.000 liter,
data/random_tenders/663805-2024,Maaien Graslanden Zeeuws Vlaanderen 2024,open,Maaien Graslanden Zeeuws Vlaanderen 2024,
data/random_tenders/660068-2024,Architectenselectie vernieuwing Museum Dr8888,restricted,"Uitwerken bouwkundig, constructief en architectonisch ontwerp voor de vernieuwing van een museum. 375.000",
data/random_tenders/690679-2024,Maaiwerk Brabantse Biesbosch,open,Maaiwerk Brabantse Biesbosch,
data/random_tenders/702307-2024,Lias Enterprise Planning en Control,neg-wo-call,Applicatie Lias Enterprise Planning en Control 1,Zie motivatietekst.
data/random_tenders/658573-2024,Duurzame Elektriciteit en Gas,open,Zie het beschrijvend document Zie beschrijvend document,
data/random_tenders/670454-2024,Gunningen DAS Zoetermeer Q3- 2024,neg-wo-call,"Betreft de kwartaalrapportage van Q3-2024 van de gegunde opdracht van het DAS van de gemeente Zoetermeer 1,00 euro",Betreft de kwartaalrapportage van Q4-2024 van de gegunde opdracht van het DAS van de gemeente Zoetermeer.
data/random_tenders/679325-2024,KRW-opgave waterketen,open,"Voor de KRW-opgave Waterketen beoogt waterschap Vechtstromen acht rioolwaterzuiveringsinstallaties (RWZI’s), zodanig aan te pakken dat de stikstof- en fosforgehaltes op uiterlijk 31 december 2027 zijn gereduceerd in het kader van de Europese Kaderrichtlijn Water (KRW).

Als aanbestedingsprocedure wordt de Europese openbare procedure gevolgd conform de gewijzigde Aanbestedingswet 2012 (als gepubliceerd op 30 juni 2016), het Aanbestedingsreglement Werken 2016 (‘ARW 2016’) en de herziene Gids Proportionaliteit 2022. Waterschap Vechtstromen zet de onderhavige Opdracht middels twee percelen in de markt. Voor Perceel 1 worden drie aannemers gecontracteerd en voor Perceel 2 worden vier aannemers gecontracteerd. Voor beide percelen geldt dat met elke aannemer een Raamovereenkomst wordt afgesloten waaronder per locatie vervolgens een nadere opdracht voor een Bouwteamovereenkomst kan worden afgesloten. Als basis voor de Bouwteamovereenkomst is de Modelovereenkomst Bouwteam DG 2020 toegepast en is de AWVODI-2018 van toepassing. Het is de intentie van waterschap Vechtstromen om na de bouwteamfase de uitvoeringsovereenkomst voor de locaties waarvoor de aannemer is gecontracteerd op basis van exclusiviteit aan de betreffende aannemer op te dragen. Op deze uitvoeringsovereenkomsten is de UAV 2012 van toepassing met aanvullend de algemene- en administratieve voorwaarden van waterschap Vechtstromen zoals opgenomen in appendix 7 van de Bouwteamovereenkomst.
",
data/random_tenders/668849-2024,Texel: Huur passagiersschip of- schepen  voor circa 200 Oekraïense ontheemden.,open,"De  aanbestedende dienst  is  voornemens  om  voor  de  opvang  van  vluchtelingen  uit  Oekraïne,  één  of  meerdere passagiersschepen in te zetten.  Het gaat hierbij om: 
-  circa 200 Gasten; 
-  100 kamers; 
-  verdeeld over één of twee passagiersschepen; 
-  verhuur van schip/schepen door één (1) partij; 
 
Texel wil een overeenkomst te sluiten met één Opdrachtnemer met een looptijd van 1 jaar met optie tot verlenging van 4 keer 1 jaar. 

Zie voor een nadere beschrijving paragraaf 1.5 van het aanbestedingsdocument en het Programma van Eisen. 6.000.000 Euro plafondbedrag",
data/random_tenders/702154-2024,Ontwikkelaar/Programmeur HAS - Cluster SB,restricted,"Je bent ontwikkelaar/programmeur van ons systeem HAS. HAS staat voor Handhaving Administratie Systeem en is het administratiesysteem van Toezicht en Handhaving van de gemeente Rotterdam cluster Stadsbeheer.
 
",
data/random_tenders/703061-2024,Natuurinrichting Marickenland Deelgebied 1 - provincie Utrecht,open,"Het inrichten van Marickenland deelgebied 1 met maatregelen die nodig zijn om de gewenste natuurontwikkeling met recreatief medegebruik te kunnen realiseren. In het zuidoostelijk gedeelte van de polder Groot Mijdrecht ligt het gebied Marickenland. Het plangebied wordt begrensd door Mijdrecht, Waverveen, Vinkeveen en Wilnis. Het gebied wordt doorsneden door de N201 (oost-west) en wordt aan de westkant begrensd door de N212 (Enschedeweg). Het totale plangebied heeft een oppervlak van circa 295 hectare, waarvan de inrichting voor deelgebied 1, dat nu wordt aanbesteed, een oppervlakte heeft van ongeveer 150 hectare. Het in te richten gebied, bestaat op dit moment voornamelijk uit landbouwgrond en wordt met name gebruikt voor beweiding met vee.",
data/random_tenders/684423-2024,Verlenging EA Grootschalige Werving,neg-wo-call,"NS is voornemens om de huidige en lopende raamovereenkomst ”grootschalige werving” met Randstad Sourceright met het kenmerk: 120345-2018,  destijds gepubliceerd op TenderNed d.d.: 17 maart 2018 (TN175719) te verlengen met 12 maanden. In  dit kader wordt er een overbruggingsovereenkomst gesloten. € 1.600.000,-","NS Groep N.V. maakt onderdeel uit van De Nederlandse Spoorwegen (hierna: 
NS). NS is voornemens om de huidige en lopende raamovereenkomst ”
grootschalige werving” met Randstad Sourceright met het kenmerk: 120345-
2018, destijds gepubliceerd op TenderNed d.d:17 maart 2018 (TN175719) te 
verlengen met 12 maanden. In dit kader wordt er een overbruggingsovereenkomst gesloten. De reden hiervoor is dat de termijnen 
voor de Europese Openbare procedure wegens dwingende spoed niet in acht kunnen worden genomen als gevolg van gebeurtenissen die door NS niet konden worden voorzien en niet aan NS zijn te wijten. Eind april 2024 heeft NS met de vakbonden overeenstemming bereikt over een nieuwe CAO, de CAO NS 2024 (CAO). De CAO geldt met terugwerkende kracht vanaf 1 januari 2024 en loopt tot 1 maart 2025. Nadien is bij de Ondernemingsraad (OR) met het oog op de CAO en opvolgende Europese Openbare aanbesteding “grootschalige werving” een adviesaanvraag ingediend. Voor de behandeling en afwikkeling 
van de adviesaanvraag van de OR en overleg met de vakbonden is meer tijd 
nodig dan voorzien. Hoewel tijdig is begonnen met de voorbereidingen van de aanbestedingsprocedure en publicatie van de Openbare procedure voorzien was in juni 2024, zodanig dat de huidige overeenkomst direct kon worden opgevolgd door de nieuwe overeenkomst, is door genoemde ontwikkelingen vertraging ontstaan en is de aanbestedingsprocedure ‘on hold’ gezet. Om te waarborgen dat de dienstverlening/bedrijfsvoering ononderbroken kan doorgaan, is NS dan ook genoodzaakt om een overbruggingsovereenkomst met Randstad Sourceright te verlengen. NS doet een beroep op dwingende spoed (ex artikel 3:36 lid 1 sub d Aanbestedingswet 2012) om te bewerkstelligen dat de dienstverlening/bedrijfsvoering doorgang kan vinden. Er is in dit specifieke 
geval sprake van dwingende spoed omdat de te leveren diensten voor NS gaan over de uitvoering van noodzakelijke functies en werkzaamheden. Het gaat hier namelijk om werving en selectie van personeelskrachten voor cruciale functies voor NS, o.a. de selectie van machinisten en conducteurs. De beoogde verlenging van de huidige en lopende raamovereenkomst is ter overbrugging van de periode na afloop van de huidige en lopende raamovereenkomst (31 dec ’24) en de start van de opvolgende raamovereenkomst (verwachting eind’ 25)."
data/random_tenders/668245-2024,Bestek 2528 RAW Raamovereenkomst vervangen en nieuwbouw VRI inclusief 15 jaar onderhoud,open,"Procedure Deze inschrijvingsleidraad betreft een Europese openbare procedure, conform de ARW 2016, hoofdstuk 2, aangaande het leveren, plaatsen en bedrijfsklaar opleveren van verkeersregelinstallaties.

Motivering bij keuze aanbestedingsprocedure/-vorm:
Voor deze aanbesteding heeft de Aanbestedende dienst gekozen voor de openbare procedure. Dit houdt in dat de beoordeling van de geschiktheid van de Inschrijver én de beoordeling van de Inschrijving in één aanbestedingsfase zal plaatsvinden. Er is om de volgende redenen gekozen voor het volgen van een openbare procedure:
Het aantal te verwachten Inschrijvers (potentiële marktpartijen) ligt relatief laag vanwege het specialistische karakter van het voorwerp van de opdracht, nabij het minimum aantal te selecteren Inschrijvers dat is toegestaan bij het toepassen van de niet-openbare procedure.
Het toepassen van een andere procedure leidt naar verwachting eerder tot hogere dan lagere kosten voor de Inschrijvers en de Aanbestedende dienst, mede gelet op de langere doorlooptijd van de aanbestedingsprocedure. 

Gunningscriterium
Het gunningscriterium voor het bepalen van de Economisch Meest Voordelige Inschrijving (EMVI) is op basis van de laagste prijs met inachtneming van het gestelde in § 2.13.(CO2) van de inschrijfleidraad

 Motivering Laagste prijs
De prestaties die worden gevraagd van de opdrachtnemers zijn beschreven in de vorm van standaard werkzaamheden, vastgelegd in het RAW-bestek. Er is dus sprake van een zeer vergaande standaardisatie waardoor inschrijvers precies weten waarvoor zij prijzen afgeven en wij precies weten welke prestaties wij voor die prijzen geleverd zal krijgen. Er is zijn geen variaties gewenst en er is een uniforme werkwijze en uniforme montage voorschriften opgenomen in het RAW-bestek. Alle mogelijke door de opdrachtnemer uit te voeren werkzaamheden zijn volledig in detail vastgelegd. Hierbij is het niet redelijkerwijs te verwachten dat er een zodanige ruimte voor marktpartijen zal worden gecreëerd dat zij zich voldoende uitgedaagd voelen om innovatie en duurzame oplossingen aan te bieden.
 
",
